Dates;Eolien;Capa_eol;TCH_eol
2013-01-01 00:00:00;3975.8;7519;0.5287671232876713
2013-01-01 03:00:00;3538.166666666666;7519;0.4705634614532074
2013-01-01 06:00:00;3313.833333333333;7519;0.44072793367912394
2013-01-01 09:00:00;2749.833333333333;7519;0.36571795894844167
2013-01-01 12:00:00;2274.6666666666665;7519;0.30252249855920554
2013-01-01 15:00:00;1526.666666666667;7519;0.20304118455468373
2013-01-01 18:00:00;1685.166666666667;7519;0.224121115396551
2013-01-01 21:00:00;1846.166666666667;7519;0.24553353726116064
2013-01-02 00:00:00;1727.666666666667;7520;0.22974290780141848
2013-01-02 03:00:00;1563.833333333333;7520;0.2079565602836879
2013-01-02 06:00:00;1320.0;7520;0.17553191489361702
2013-01-02 09:00:00;1044.6666666666667;7520;0.13891843971631207
2013-01-02 12:00:00;969.8333333333335;7520;0.1289671985815603
2013-01-02 15:00:00;1125.1666666666667;7520;0.14962322695035463
2013-01-02 18:00:00;1597.5;7520;0.21243351063829788
2013-01-02 21:00:00;1976.333333333333;7520;0.26281028368794324
2013-01-03 00:00:00;2040.833333333333;7523;0.27127918826709196
2013-01-03 03:00:00;1985.333333333333;7523;0.2639018122203021
2013-01-03 06:00:00;1922.666666666667;7523;0.25557180202933233
2013-01-03 09:00:00;1602.833333333333;7523;0.21305773405999376
2013-01-03 12:00:00;1419.166666666667;7523;0.1886437148300767
2013-01-03 15:00:00;1245.8333333333333;7523;0.16560326111037263
2013-01-03 18:00:00;1394.333333333333;7523;0.18534272674908056
2013-01-03 21:00:00;1260.1666666666667;7523;0.1675085293987328
2013-01-04 00:00:00;1174.8333333333333;7524;0.15614478114478114
2013-01-04 03:00:00;1029.6666666666667;7524;0.13685096579833422
2013-01-04 06:00:00;1153.5;7524;0.15330940988835726
2013-01-04 09:00:00;1034.5;7524;0.13749335459861775
2013-01-04 12:00:00;955.3333333333335;7524;0.12697146907673226
2013-01-04 15:00:00;894.5;7524;0.118886230728336
2013-01-04 18:00:00;941.0;7524;0.12506645401382244
2013-01-04 21:00:00;954.8333333333335;7524;0.12690501506290983
2013-01-05 00:00:00;1006.3333333333335;7526;0.13371423509611127
2013-01-05 03:00:00;971.3333333333335;7526;0.1290636903180087
2013-01-05 06:00:00;975.3333333333335;7526;0.12959518114979185
2013-01-05 09:00:00;997.5;7526;0.13254052617592346
2013-01-05 12:00:00;872.0;7526;0.11586500132872708
2013-01-05 15:00:00;779.0;7526;0.1035078394897688
2013-01-05 18:00:00;807.8333333333335;7526;0.10733900256887237
2013-01-05 21:00:00;922.6666666666665;7526;0.12259721853131365
2013-01-06 00:00:00;845.8333333333335;7528;0.11235830676585196
2013-01-06 03:00:00;779.6666666666665;7528;0.10356889833510448
2013-01-06 06:00:00;736.1666666666665;7528;0.09779047113000353
2013-01-06 09:00:00;649.6666666666666;7528;0.08630003542330854
2013-01-06 12:00:00;569.3333333333334;7528;0.07562876372653206
2013-01-06 15:00:00;514.3333333333334;7528;0.06832270634077223
2013-01-06 18:00:00;518.5;7528;0.06887619553666312
2013-01-06 21:00:00;513.3333333333334;7528;0.06818986893375842
2013-01-07 00:00:00;531.6666666666666;7529;0.07061584097046973
2013-01-07 03:00:00;607.6666666666666;7529;0.08071014300261212
2013-01-07 06:00:00;649.0;7529;0.08620002656395272
2013-01-07 09:00:00;605.3333333333334;7529;0.08040023022092355
2013-01-07 12:00:00;436.0;7529;0.05790941692123788
2013-01-07 15:00:00;312.6666666666667;7529;0.04152831274626998
2013-01-07 18:00:00;300.1666666666667;7529;0.03986806570150972
2013-01-07 21:00:00;281.1666666666667;7529;0.03734449019347413
2013-01-08 00:00:00;302.3333333333333;7531;0.04014517770991015
2013-01-08 03:00:00;318.0;7531;0.04222546806532997
2013-01-08 06:00:00;373.33333333333326;7531;0.04957287655468507
2013-01-08 09:00:00;390.66666666666674;7531;0.05187447439472404
2013-01-08 12:00:00;420.66666666666674;7531;0.055858009117868375
