X;Balance
21011;12542.33333
21012;13213.83333
21013;14853.83333
21014;12025.83333
21015;10195.5
21016;7033.166667
21017;6991.166667
21018;6719.833333
21019;7529.333333
21020;8776.666667
21021;10344.16667
21022;8174.833333
21023;8264.5
21024;5391
21025;5421.666667
21026;5173.5
21027;5555.5
21028;6033.333333
21029;8496.833333
21030;9016.5
21031;9235
21032;9816.5
21033;12924.83333
21034;12439.5
21035;10516.5
21036;8601.333333
21037;12414
21038;10072.5
21039;6192.5
21040;2259.5
21041;728.1666667
21042;-141.5
21043;1154.666667
21044;1595.833333
21045;6678.833333
21046;9167.666667
21047;7653.5
21048;6809.5
21049;9694.5
21050;8793.5
21051;6866
21052;6561.666667
21053;9695
21054;9433.666667
21055;9764.666667
21056;8316.5
21057;10388.16667
21058;8872.166667
21059;8255.333333
21060;9095.5
21061;13018.66667
21062;11797
21063;9929.5
21064;7578.166667
21065;9232.666667
21066;8697.5
21067;9391.666667
21068;10620.33333
21069;14832.5
21070;13759.83333
21071;14063.33333
21072;10707.66667
21073;14200.5
21074;14526
21075;14764.33333
21076;14260.33333
21077;15366.16667
21078;13649
21079;14776.66667
21080;14314
21081;15846.33333
21082;14347
21083;15263.16667
21084;15331.66667
21085;15545.16667
21086;13721.5
21087;14305.33333
21088;12109.66667
21089;10592
21090;9121.666667
21091;6833.166667
21092;3175.333333
21093;8778.5
21094;11612.66667
21095;8246.333333
21096;3596
21097;5160.666667
21098;4318.166667
21099;1181.333333
21100;-35.33333333
21101;3966.833333
21102;9831.166667
21103;9521
21104;5262
21105;8101.833333
21106;10596.16667
21107;6560.333333
21108;4710.166667
21109;11985.83333
21110;13531.83333
21111;11945.33333
21112;8772.166667
21113;11230.33333
21114;11645.33333
21115;8283.333333
21116;7947.5
21117;12279
21118;11059.33333
21119;9593.5
21120;5965.833333
21121;7979.833333
21122;9449
21123;8218
21124;7897.166667
21125;13251.83333
21126;11585.5
21127;9736.166667
21128;6616.833333
21129;9140.5
21130;9023.666667
21131;7319.833333
21132;6806.833333
21133;10784.83333
21134;8089.5
21135;7066.333333
21136;3955.166667
21137;6257
21138;6981.833333
21139;5995.5
21140;5980.333333
21141;10038.33333
21142;8487.166667
21143;6993.333333
21144;6842.166667
21145;9160
21146;6905.833333
21147;1801.5
21148;-13
21149;5587
21150;11531.16667
21151;10459.66667
21152;3953.333333
21153;3081.666667
21154;2582.333333
21155;1299.833333
21156;1815.5
21157;1537.5
21158;5537.833333
21159;7106.5
21160;5691
21161;7930.5
21162;8368
21163;7153.166667
21164;7378.5
21165;11090.83333
21166;9199
21167;8368
21168;5226
21169;7961.833333
21170;7478
21171;7382.166667
21172;8335
21173;11836.5
21174;11169
21175;11496
21176;7000.166667
21177;7819
21178;8068.5
21179;4774
21180;4135.333333
21181;8571.666667
21182;11628
21183;10307.5
21184;6248.833333
21185;8259.5
21186;8679.5
21187;4541.833333
21188;3232.5
21189;5686.833333
21190;8931
21191;5428.833333
21192;3134.833333
21193;6398.833333
21194;6841.166667
21195;6848.333333
21196;7156.166667
21197;10805.83333
21198;10652.83333
21199;8984.333333
21200;7379.333333
21201;9377.666667
21202;7946.333333
21203;7224.333333
21204;5746.333333
21205;5976.666667
21206;8617.666667
21207;10901.83333
21208;2818.166667
21209;131.1666667
21210;-487.8333333
21211;-189.6666667
21212;-2036.833333
21213;149.5
21214;6556
21215;4835.5
21216;-94
21217;3896.666667
21218;10186.5
21219;10003.66667
21220;4952
21221;8020.5
21222;9736.166667
21223;10935.83333
21224;11002
21225;12143.5
21226;11561.66667
21227;11483.5
21228;10512.16667
21229;11264
21230;11086.33333
21231;11652.83333
21232;12551
21233;12275.66667
21234;10973.66667
21235;11685.16667
21236;12116.16667
21237;11840.66667
21238;10972.5
21239;11431.5
21240;11729.83333
21241;11246.66667
21242;9968.666667
21243;9902.833333
21244;9326
21245;10791.83333
21246;11348.16667
21247;11628.83333
21248;12592.66667
21249;12484.83333
21250;11654.66667
21251;11247.5
21252;6361
21253;8584.333333
21254;12071.16667
21255;12137.66667
21256;10996.66667
21257;10096.16667
21258;10330.5
21259;9298
21260;2719.166667
21261;6679.833333
21262;10202.66667
21263;10397.66667
21264;7561.166667
21265;9103.666667
21266;9096.833333
21267;4735.833333
21268;168.5
21269;4131.166667
21270;11565.66667
21271;10262.33333
21272;1630.5
21273;-225.3333333
21274;1047
21275;-57.5
21276;-270.8333333
21277;4224.833333
21278;3262
21279;4312.666667
21280;5454
21281;8427.833333
21282;10758
21283;11982.5
21284;12663.83333
21285;12692.66667
21286;11606.83333
21287;12180.33333
21288;13206.33333
21289;14455.33333
21290;12062.66667
21291;11260.83333
21292;8893.166667
21293;11406
21294;11533.33333
21295;12023.33333
21296;11573.16667
21297;10759.83333
21298;10328.33333
21299;10942.66667
21300;10551
21301;10425.66667
21302;9242.5
21303;10276.66667
21304;9336.166667
21305;8752.666667
21306;9393.333333
21307;9833.166667
21308;10498.66667
21309;11261
21310;11147.83333
21311;11972.83333
21312;11069.83333
21313;11145.83333
21314;10803.66667
21315;11146.33333
21316;9310.333333
21317;11155.5
21318;11608.83333
21319;10936.16667
21320;7868.166667
21321;8603.5
21322;8258.833333
21323;3443.833333
21324;-1973.666667
21325;-1074.166667
21326;6162.166667
21327;7350.333333
21328;2370.666667
21329;3934.833333
21330;7199.166667
21331;3998.333333
21332;-3147.833333
21333;-627.8333333
21334;8416.166667
21335;8999
21336;2369.5
21337;4847.666667
21338;7762
21339;2956
21340;480.8333333
21341;362.6666667
21342;4421
21343;6114.666667
21344;3048.5
21345;5282.166667
21346;8475.666667
21347;4250.166667
21348;-1106.5
21349;1989
21350;8690.833333
21351;8977.5
21352;9387.333333
21353;12637.5
21354;10896.83333
21355;9244.666667
21356;8252.666667
21357;10525.83333
21358;9348
21359;10405.66667
21360;8679.833333
21361;10370.16667
21362;9015
21363;7734.5
21364;4248.833333
21365;5253.5
21366;8779.666667
21367;7360
21368;5052.666667
21369;8052.833333
21370;9015
21371;8001.666667
21372;4119.166667
21373;5404.666667
21374;8380.833333
21375;8859.5
21376;8299.333333
21377;9058.166667
21378;9194
21379;5800.5
21380;3453
21381;5171.333333
21382;7006.333333
21383;7630.166667
21384;7006.333333
21385;8083.333333
21386;8419.333333
21387;7674.333333
21388;5923.333333
21389;8039.666667
21390;7859.666667
21391;8434.666667
21392;8837.166667
21393;9750
21394;9347.333333
21395;9909.833333
21396;10404.33333
21397;10440.66667
21398;8157.166667
21399;9317.666667
21400;8488.833333
21401;8791.333333
21402;8168.333333
21403;8362.333333
21404;9550.333333
21405;9269.666667
21406;7708.166667
21407;7895.333333
21408;7822.666667
21409;9803.666667
21410;7513.666667
21411;6720.5
21412;8042.5
21413;9035.166667
21414;7563
21415;7926.5
21416;2208
21417;3721.166667
21418;4001.333333
21419;3006.333333
21420;904.8333333
21421;5078.833333
21422;7930.333333
21423;6720.833333
21424;5124.666667
21425;6640.666667
21426;6274.833333
21427;5450
21428;3115.333333
21429;4630.166667
21430;7403.666667
21431;7492
21432;6379.833333
21433;9271.166667
21434;9350.666667
21435;7592.166667
21436;5720
21437;7401.833333
21438;8936
21439;7696.166667
21440;7499.666667
21441;8398.333333
21442;8033
21443;9066.5
21444;9731.5
21445;10134.66667
21446;8383.333333
21447;10086.83333
21448;12421.5
21449;13802.5
21450;12012
21451;10874.83333
21452;9945.333333
21453;11491.66667
21454;9442.166667
21455;10404.16667
21456;11072.83333
21457;13930.16667
21458;11614.5
21459;7804.5
21460;7342.5
21461;8997.5
21462;9581.5
21463;9535.5
21464;9048.5
21465;12097.33333
21466;10856.16667
21467;7930.666667
21468;4885.5
21469;6780
21470;8718.166667
21471;9064.166667
21472;10111.83333
21473;13952.5
21474;13291.16667
21475;13412.16667
21476;11900
21477;13478.66667
21478;12002.5
21479;11704.5
21480;11828.83333
21481;13343
21482;11862.5
21483;10149.5
21484;6362.833333
21485;8481.5
21486;9387
21487;10417.66667
21488;10798.5
21489;11435.83333
21490;9131.333333
21491;7237.166667
21492;2596
21493;2707.833333
21494;6322.333333
21495;8574
21496;6485.333333
21497;8816
21498;9165.833333
21499;10571.33333
21500;8718.333333
21501;9937.166667
21502;9580
21503;10976.66667
21504;10317.66667
21505;12556.16667
21506;11014
21507;7228.333333
21508;6304.833333
21509;9285.166667
21510;10544.5
21511;11039.66667
21512;11304.83333
21513;12571
21514;10962.16667
21515;9541
21516;10989.16667
21517;12697.16667
21518;11500.33333
21519;11319.5
21520;11627.33333
21521;12870.5
21522;11991.83333
21523;11783
21524;11707.5
21525;11874.66667
21526;11548.33333
21527;12086
21528;11393
21529;12475
21530;10395.33333
21531;9275.5
21532;9859.666667
21533;11035.83333
21534;10623
21535;10852
21536;7112.5
21537;8076.833333
21538;6404.333333
21539;3387.333333
21540;1079
21541;3053.166667
21542;7457.833333
21543;7803
21544;5873.666667
21545;6645.333333
21546;4827.5
21547;1283
21548;-763.1666667
21549;1965.833333
21550;7546.166667
21551;8078.166667
21552;6275.333333
21553;8934.833333
21554;9233.833333
21555;9540.666667
21556;9016.666667
21557;11167
21558;11635.33333
21559;11706.66667
21560;11770.16667
21561;12856.66667
21562;11652.66667
21563;11381.16667
21564;10326
21565;12355.33333
21566;12618.66667
21567;13206.16667
21568;14419.83333
21569;13790
21570;12392.5
21571;12239.33333
21572;11898.33333
21573;12656.33333
21574;12551.5
21575;12084
21576;10613.66667
21577;11944.33333
21578;12230.66667
21579;9139.666667
21580;5989.666667
21581;8460
21582;11618.16667
21583;9951
21584;8848.5
21585;8595.833333
21586;8023.5
21587;9463.5
21588;7707.166667
21589;7059.5
21590;8248.5
21591;7310.333333
21592;5208.833333
21593;5457.333333
21594;5190.166667
21595;3542.333333
21596;2770.333333
21597;2600.333333
21598;5567.833333
21599;4984.166667
21600;282.5
21601;1627.833333
21602;1180.833333
21603;86.16666667
21604;-60.5
21605;2910
21606;3727.5
21607;5370.5
21608;4258.333333
21609;5886
21610;8764.833333
21611;7554.833333
21612;6910
21613;8243.833333
21614;9449.5
21615;9323.5
21616;10903
21617;10510
21618;9901
21619;9595.833333
21620;9657.5
21621;10675.16667
21622;10912.5
21623;10965.66667
21624;10280.5
21625;9823.333333
21626;9724
21627;9035.166667
21628;9323.666667
21629;10352.33333
21630;10720.66667
21631;10187.83333
21632;9842.5
21633;9934
21634;9049.833333
21635;8552.833333
21636;7280
21637;9300.666667
21638;10422.66667
21639;10393.33333
21640;11866.66667
21641;11542.83333
21642;10472.33333
21643;9401.333333
21644;9990
21645;11358.16667
21646;11752.83333
21647;11435.16667
21648;11144.33333
21649;12549.33333
21650;10906
21651;5977.833333
21652;2113.166667
21653;4158.166667
21654;8404.833333
21655;7988.833333
21656;6329.333333
21657;5495.5
21658;5286
21659;3192.333333
21660;1649.666667
21661;3507
21662;5132.166667
21663;5561.5
21664;6223.666667
21665;8943.333333
21666;9679.166667
21667;3582
21668;119.5
21669;2000.166667
21670;9562.166667
21671;9067.333333
21672;9707.166667
21673;11335.83333
21674;8505.833333
21675;6661.666667
21676;4543.166667
21677;6759.5
21678;6990.5
21679;7382.166667
21680;9178.833333
21681;10375
21682;8098
21683;6626.333333
21684;4399.833333
21685;6896.5
21686;9113.333333
21687;10364.66667
21688;9986.5
21689;10483.66667
21690;10101.16667
21691;8632.166667
21692;7109
21693;8832
21694;9234.333333
21695;9543.166667
21696;8176.333333
21697;9257
21698;8140.666667
21699;9727.666667
21700;10224
21701;10826.83333
21702;11157.66667
21703;8793.833333
21704;1918.666667
21705;3421.5
21706;2461
21707;865.1666667
21708;908
21709;2178.166667
21710;8749
21711;7820.833333
21712;4222.166667
21713;4055.5
21714;4200.5
21715;3720.166667
21716;2725.833333
21717;6087.833333
21718;8943.833333
21719;8217
21720;7397.166667
21721;8970.5
21722;7348.333333
21723;5870.5
21724;4786.833333
21725;7729.166667
21726;7108.5
21727;6559.5
21728;7937.666667
21729;10693.33333
21730;8110.5
21731;4170.333333
21732;4146
21733;5868.333333
21734;5262.166667
21735;5789.166667
21736;6493.666667
21737;9897.833333
21738;7027
21739;4056.833333
21740;3188.333333
21741;4774.5
21742;5018.333333
21743;4388.166667
21744;4535.5
21745;6306.333333
21746;4704.333333
21747;2297.5
21748;1734
21749;4256.5
21750;5161
21751;6000
21752;6292.666667
21753;8499.166667
21754;7794.166667
21755;4320.333333
21756;2678.333333
21757;5235.166667
21758;7237.666667
21759;6469
21760;4992.833333
21761;7352.833333
21762;7848
21763;4279.333333
21764;1565.666667
21765;5023.166667
21766;7164.666667
21767;6408.333333
21768;5452.5
21769;6239.333333
21770;6189.666667
21771;6599.666667
21772;5854.333333
21773;6872.5
21774;6937.833333
21775;6243
21776;6051
21777;8335.166667
21778;6805
21779;4170.333333
21780;3597
21781;5985.333333
21782;4393.166667
21783;2967.833333
21784;3950.166667
21785;6898.166667
21786;3194.166667
21787;-114.8333333
21788;-471.1666667
21789;856.5
21790;2071.5
21791;2635.333333
21792;2932.5
21793;5318
21794;3485.5
21795;1138.833333
21796;1317.833333
21797;3654.666667
21798;4274.833333
21799;3730.166667
21800;4123
21801;7066.5
21802;5003.5
21803;2694
21804;2399.833333
21805;5421.5
21806;5354.166667
21807;5004.666667
21808;5524.166667
21809;7694.166667
21810;5656.666667
21811;2877.833333
21812;2851
21813;6242.5
21814;7365
21815;6311
21816;5330.166667
21817;7297.666667
21818;7452.5
21819;5137.5
21820;2468.333333
21821;5087.5
21822;6675.166667
21823;6214.333333
21824;5422.833333
21825;7493.666667
21826;6549.5
21827;4187
21828;2804.666667
21829;6277.833333
21830;9329
21831;8053.333333
21832;6293.166667
21833;7403.833333
21834;4467.333333
21835;1907.333333
21836;1668.166667
21837;2243
21838;1390.333333
21839;1706.833333
21840;1883
21841;4723.666667
21842;2386.333333
21843;-1704.666667
21844;-2557.166667
21845;-382
21846;950.5
21847;1400.666667
21848;3030.166667
21849;5646.5
21850;3858.666667
21851;-762.5
21852;-2044.5
21853;-268.6666667
21854;-895.1666667
21855;-812.6666667
21856;1218.166667
21857;4237.5
21858;3008.833333
21859;-1970.5
21860;-3222
21861;-1919.333333
21862;-603.6666667
21863;696.5
21864;2501.666667
21865;5686.166667
21866;4318.666667
21867;-703.3333333
21868;-2327.833333
21869;-138.6666667
21870;1367
21871;1257.166667
21872;3067.166667
21873;7329.5
21874;8597.833333
21875;6791.166667
21876;5192.833333
21877;8075.166667
21878;9506.666667
21879;6911.166667
21880;3461
21881;3448.333333
21882;3265.166667
21883;1293.166667
21884;-1081.833333
21885;291.8333333
21886;3907.666667
21887;1970.166667
21888;1262.833333
21889;3034.666667
21890;3034
21891;1340
21892;-398.5
21893;1972
21894;731.6666667
21895;-117
21896;-393.6666667
21897;1658
21898;-550.3333333
21899;-1692.833333
21900;-583.1666667
21901;823.5
21902;-1198
21903;-2632.333333
21904;-212.8333333
21905;3029.166667
21906;797.8333333
21907;-2830.333333
21908;-3649.333333
21909;-3002.166667
21910;-1404.333333
21911;-1720.333333
21912;-321
21913;3176.666667
21914;150.8333333
21915;-2375.666667
21916;-2596.5
21917;-435.3333333
21918;1107.666667
21919;24.83333333
21920;1783.333333
21921;4772
21922;3157.166667
21923;-7.333333333
21924;675.3333333
21925;2727.833333
21926;2414.166667
21927;700.6666667
21928;1763.833333
21929;4488.666667
21930;2263.166667
21931;2324.5
21932;2725.833333
21933;3855.5
21934;4058
21935;2042.666667
21936;738.1666667
21937;-108.1666667
21938;-1035
21939;-1551.166667
21940;-959.8333333
21941;-109.5
21942;986.3333333
21943;-721.1666667
21944;499
21945;1994.5
21946;-288
21947;-1702.5
21948;646.8333333
21949;2722.666667
21950;48.83333333
21951;-1010
21952;1023.333333
21953;3887.5
21954;-611
21955;-3297.833333
21956;-2130.833333
21957;-777.6666667
21958;-1081.166667
21959;-1313.666667
21960;-177.5
21961;3627.166667
21962;1641.666667
21963;-766
21964;-834.5
21965;-413.3333333
21966;-2283.5
21967;-3696.333333
21968;-1223
21969;2561.166667
21970;-645.8333333
21971;-3197.166667
21972;-2848
21973;-341.1666667
21974;-407.5
21975;-821.5
21976;181.1666667
21977;3542.333333
21978;435
21979;-2940
21980;-3515.833333
21981;-1389.666667
21982;-794.1666667
21983;-710.1666667
21984;1310.833333
21985;5150.666667
21986;4436.5
21987;2189.833333
21988;1847.666667
21989;4429.666667
21990;3582.166667
21991;3234.666667
21992;4234
21993;6861.666667
21994;6389.5
21995;2023.666667
21996;250.8333333
21997;1980.5
21998;2458.166667
21999;1657.333333
22000;4570.5
22001;8009.166667
22002;5405.333333
22003;1093.166667
22004;974.1666667
22005;2346.666667
22006;2994.333333
22007;2246.5
22008;3122.166667
22009;6111
22010;7266
22011;5300.333333
22012;5548.166667
22013;8621.166667
22014;6221.333333
22015;2970.5
22016;3201.166667
22017;5388.333333
22018;2435.666667
22019;-733.6666667
22020;-956.3333333
22021;1611.333333
22022;2408.333333
22023;1625.333333
22024;2945.166667
22025;5147.833333
22026;2400.833333
22027;342
22028;-19.66666667
22029;1899.166667
22030;1223.5
22031;1615.333333
22032;3051.833333
22033;5134.333333
22034;2411.666667
22035;-1.333333333
22036;-305.8333333
22037;1695.166667
22038;2565.5
22039;1663.333333
22040;3562.666667
22041;6623.5
22042;5996.833333
22043;2757.333333
22044;2355.5
22045;4161.833333
22046;3477.166667
22047;2159
22048;3568.333333
22049;7355.833333
22050;7571.833333
22051;4526.666667
22052;3207.166667
22053;4859.666667
22054;3671.666667
22055;2438.666667
22056;5850.333333
22057;8806.833333
22058;5301
22059;1533.5
22060;386.3333333
22061;1147.166667
22062;466.5
22063;1385.833333
22064;4184.666667
22065;7158.5
22066;3593
22067;4.333333333
22068;-539.1666667
22069;319.5
22070;902.1666667
22071;2323.833333
22072;4357.666667
22073;7056.166667
22074;4056.833333
22075;-475.8333333
22076;-872
22077;379
22078;87.16666667
22079;945.8333333
22080;2677.666667
22081;5458.666667
22082;2833.5
22083;-1015.5
22084;-1639.833333
22085;-361.3333333
22086;-472.6666667
22087;43
22088;2087.666667
22089;5462
22090;3225.5
22091;1529.333333
22092;2735
22093;4466.166667
22094;2972.666667
22095;1604.333333
22096;3423.333333
22097;6782.333333
22098;5478.666667
22099;3015
22100;3504.166667
22101;6022.666667
22102;5761.5
22103;4214.166667
22104;3429.666667
22105;4721.5
22106;5546.666667
22107;3387
22108;2569.333333
22109;4161
22110;3062.666667
22111;40.33333333
22112;713.1666667
22113;3553.333333
22114;2326.333333
22115;1576.5
22116;2947
22117;4948.833333
22118;3405
22119;1675.666667
22120;2170.666667
22121;4401
22122;1841.333333
22123;-1086.666667
22124;-498.6666667
22125;1011
22126;-22.16666667
22127;-603.3333333
22128;1646
22129;4547.5
22130;1754.333333
22131;-1378.833333
22132;-1157
22133;-404
22134;-1239.166667
22135;-1268
22136;882
22137;4505.5
22138;1905.333333
22139;-1590.666667
22140;-3145
22141;-2026
22142;-783.8333333
22143;658
22144;3033.166667
22145;5814.5
22146;3282.833333
22147;-1186
22148;-1741.5
22149;-872.3333333
22150;-324.6666667
22151;-1026.833333
22152;1238.166667
22153;3251.666667
22154;2589.5
22155;1948.5
22156;2532.333333
22157;3416.166667
22158;3586.666667
22159;2490.333333
22160;3529.333333
22161;5938.666667
22162;6167.5
22163;5081.666667
22164;5104
22165;6210.333333
22166;5292.5
22167;3544.666667
22168;4474.5
22169;6623.333333
22170;4447.5
22171;2113.166667
22172;3121.833333
22173;6153.166667
22174;5396.333333
22175;3756.333333
22176;4700
22177;7049.5
22178;4866.166667
22179;2747.833333
22180;2697
22181;4925.666667
22182;2730.5
22183;428.8333333
22184;2135.333333
22185;4831
22186;2684.166667
22187;1291.5
22188;1437.166667
22189;2206.333333
22190;988.3333333
22191;-737.6666667
22192;1070
22193;4224
22194;2478.5
22195;262.5
22196;-1081.833333
22197;-327.8333333
22198;-1067.666667
22199;-1865.333333
22200;1550.166667
22201;5337.333333
22202;4410.833333
22203;263.8333333
22204;-943.6666667
22205;368.1666667
22206;-146.3333333
22207;-1038.333333
22208;2658.333333
22209;5727.833333
22210;5720.5
22211;2314.833333
22212;1675.333333
22213;2611.333333
22214;2163.666667
22215;1062.833333
22216;4238
22217;7904.5
22218;7269.5
22219;4284.833333
22220;2648.333333
22221;3563.333333
22222;3050
22223;1948.833333
22224;4202.5
22225;6188.833333
22226;3879
22227;302.6666667
22228;-802.6666667
22229;378.5
22230;-554.3333333
22231;-992.8333333
22232;1818.333333
22233;5056.5
22234;3573.666667
22235;195
22236;-1482.333333
22237;-50.66666667
22238;-178.3333333
22239;-585.6666667
22240;1837.333333
22241;5362
22242;4451.333333
22243;1176.166667
22244;-488.1666667
22245;440
22246;786.8333333
22247;1398.833333
22248;3203.333333
22249;6156.333333
22250;4045.166667
22251;300.5
22252;227.8333333
22253;2689.666667
22254;3262.333333
22255;2998
22256;4626.333333
22257;7958
22258;5882.666667
22259;3841.666667
22260;3573.333333
22261;5286.333333
22262;3180.833333
22263;825.3333333
22264;2291.5
22265;4645.666667
22266;4870
22267;3244.333333
22268;1375.166667
22269;3069
22270;1785.833333
22271;396.5
22272;2942.333333
22273;6767.333333
22274;6354.833333
22275;3766.833333
22276;2132
22277;4822
22278;4542.333333
22279;2648
22280;3573
22281;6374
22282;4479.666667
22283;1861
22284;2049
22285;3959.5
22286;3772.5
22287;1389.166667
22288;2950.5
22289;5373.333333
22290;3435
22291;634.5
22292;160.3333333
22293;2748
22294;2635
22295;991.5
22296;2030.833333
22297;4747.166667
22298;4532
22299;1631.5
22300;1649.166667
22301;4743.5
22302;3942.166667
22303;2065.333333
22304;3452.833333
22305;6079.333333
22306;4132.333333
22307;1389.5
22308;1152.5
22309;2698.666667
22310;1937.5
22311;184.1666667
22312;3223
22313;7315.333333
22314;5359
22315;2890.833333
22316;3678.666667
22317;4956.333333
22318;4444.166667
22319;2622.333333
22320;3253.833333
22321;4675.333333
22322;4864.166667
22323;4222.833333
22324;4457
22325;3693.5
22326;4426.333333
22327;2160.666667
22328;1874.166667
22329;3343.666667
22330;2362
22331;2091.833333
22332;1967.333333
22333;3329.166667
22334;3718.166667
22335;1175.166667
22336;1707.166667
22337;4498.666667
22338;3000.833333
22339;-61.16666667
22340;-137.8333333
22341;1898.5
22342;733
22343;-1240.166667
22344;-1334.166667
22345;2302.5
22346;2481.166667
22347;400
22348;1614.5
22349;4203.166667
22350;3047.333333
22351;1569.5
22352;3506.166667
22353;4413
22354;2605
22355;1185.833333
22356;1355
22357;2071.833333
22358;-71.33333333
22359;-1892
22360;-2240
22361;-1068.833333
22362;-3168.166667
22363;-4580.833333
22364;-3207.666667
22365;14.66666667
22366;1515.333333
22367;1043.333333
22368;2639
22369;3140.166667
22370;-24.5
22371;-1729.333333
22372;-1701.666667
22373;1621
22374;753.5
22375;-1774.833333
22376;-185
22377;2957.333333
22378;1471
22379;-1077.5
22380;-1938
22381;1221.166667
22382;1904.5
22383;-109.5
22384;1127.5
22385;3897.333333
22386;4161.166667
22387;2650
22388;1608.166667
22389;5181.333333
22390;2617
22391;-319.5
22392;122.3333333
22393;3293.833333
22394;927
22395;-1375.5
22396;-2119
22397;-221.5
22398;-1474.833333
22399;-3771
22400;-2557
22401;411
22402;-2401.666667
22403;-4138.166667
22404;-3607.333333
22405;-1509
22406;-1390.666667
22407;-2494.5
22408;-1931.333333
22409;1069.5
22410;-2329.666667
22411;-4842.5
22412;-4776.833333
22413;-1968.5
22414;-2062.666667
22415;-4009.666667
22416;-2443.833333
22417;-2.666666667
22418;-2595
22419;-4365.333333
22420;-3065.5
22421;-1417.5
22422;-4408.5
22423;-4702.666667
22424;-2746.333333
22425;-1023.833333
22426;-4624.5
22427;-5896.666667
22428;-4887.333333
22429;-3183.166667
22430;-3824.833333
22431;-4542.166667
22432;-1152.833333
22433;766.1666667
22434;-465.6666667
22435;-1856.166667
22436;-1917.166667
22437;476.1666667
22438;101.8333333
22439;-1624.333333
22440;-1375.666667
22441;11.66666667
22442;-224.3333333
22443;-1623.666667
22444;-2464.833333
22445;920.3333333
22446;-296.5
22447;-1402.666667
22448;-106
22449;2879.666667
22450;-1014.333333
22451;-4117.833333
22452;-3936.166667
22453;-2081.166667
22454;-2409.166667
22455;-3999.666667
22456;-1316.333333
22457;1189.666667
22458;-3303.833333
22459;-5371.333333
22460;-4600.166667
22461;-3042.166667
22462;-4281
22463;-5201.166667
22464;-2171.5
22465;-179
22466;-3317.5
22467;-5667.833333
22468;-5500.666667
22469;-3810.666667
22470;-4947.5
22471;-4081
22472;-2230.833333
22473;361.3333333
22474;-3282.666667
22475;-5725
22476;-6068.166667
22477;-4149.166667
22478;-2885
22479;-3062.666667
22480;-1236
22481;745.5
22482;-3151.666667
22483;-6018
22484;-5795.5
22485;-3884.5
22486;-3701.833333
22487;-4332.666667
22488;-2635.166667
22489;-1166.333333
22490;-1398.833333
22491;-1797
22492;-2389.5
22493;388.1666667
22494;-418
22495;-949.3333333
22496;-521.3333333
22497;1462.166667
22498;1331.333333
22499;-761.8333333
22500;-1298.833333
22501;1379
22502;-299
22503;-688.5
22504;46.83333333
22505;2381.166667
22506;-1688.333333
22507;-5820.5
22508;-6464
22509;-4795.333333
22510;-4566.833333
22511;-4674.666667
22512;-2080.5
22513;1209.333333
22514;-2436.5
22515;-6232.5
22516;-7545.333333
22517;-5181.166667
22518;-4486.166667
22519;-5266
22520;-3455.166667
22521;-919.5
22522;-4281
22523;-6639
22524;-6608.833333
22525;-5210
22526;-4336.166667
22527;-2740.833333
22528;868
22529;3790.833333
22530;-803.5
22531;-2830
22532;-2718.833333
22533;-908.8333333
22534;-366.1666667
22535;967.1666667
22536;2781
22537;5179.833333
22538;204.1666667
22539;-3701.333333
22540;-4907.166667
22541;-4295.833333
22542;-2521
22543;-1308.333333
22544;1301.833333
22545;3535
22546;2448.833333
22547;-1814.666667
22548;-4216.166667
22549;-1905.666667
22550;-1148.833333
22551;-1317.833333
22552;-987
22553;2174.333333
22554;1520
22555;-1917.333333
22556;-2955.833333
22557;-411
22558;-650.5
22559;-446.3333333
22560;788.1666667
22561;4117.666667
22562;19.16666667
22563;-4128.333333
22564;-4939.333333
22565;-2753.166667
22566;-1057
22567;-410.5
22568;1565.666667
22569;3994
22570;305.3333333
22571;-3950.166667
22572;-3789.333333
22573;-2546.666667
22574;-1760.833333
22575;-1221.166667
22576;633.3333333
22577;3789.5
22578;897.8333333
22579;-299.6666667
22580;1012.833333
22581;2701.833333
22582;267.6666667
22583;1914.166667
22584;4551.166667
22585;6276.833333
22586;688.1666667
22587;-1015
22588;-468.1666667
22589;1764.666667
22590;2506.666667
22591;3441.833333
22592;6026
22593;8069.333333
22594;4696.333333
22595;3542.833333
22596;4876.666667
22597;6944
22598;6172.833333
22599;6256.333333
22600;6379.333333
22601;9290.166667
22602;7431.833333
22603;6048.5
22604;4684.666667
22605;6122.333333
22606;2660
22607;409.3333333
22608;669.3333333
22609;4961.333333
22610;7553
22611;6811.333333
22612;4826.166667
22613;5647
22614;3805.5
22615;2000.5
22616;2528.5
22617;4582.333333
22618;549.6666667
22619;-2150.333333
22620;-348.5
22621;3201.5
22622;1709.666667
22623;1359
22624;2919
22625;5549.333333
22626;2509.5
22627;-663.3333333
22628;-175.1666667
22629;2033.166667
22630;1335.166667
22631;1079.5
22632;1963.666667
22633;4501.5
22634;938.3333333
22635;-1082.333333
22636;638.3333333
22637;4147.666667
22638;2233.833333
22639;2526.666667
22640;4658.333333
22641;7663.5
22642;2892.833333
22643;604.5
22644;1944
22645;4473.5
22646;1519
22647;2676.833333
22648;6376
22649;10417.16667
22650;5818.5
22651;1477.833333
22652;-361.6666667
22653;212.3333333
22654;-1395.333333
22655;-286
22656;-280.5
22657;1520.333333
22658;544.6666667
22659;-1421.833333
22660;-719.6666667
22661;2317.333333
22662;2470.166667
22663;1083.166667
